record_id,user_id,activity_timestamp,weight,height,country_of_residence,dish_name,meal_type,ingredient_list,substitutions_list,substitutions_made,carbon_footprint_original,portion_size,hunger_rating,meal_rating,geo_location
rec_01322,Diet Dani,2023-09-30 13:55:18,80.9,170.7,Italy,Zucchini Noodles,Lunch,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",0,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",4,4,"(41.9195, 12.4773)"
rec_00207,Hardcore Henrietta,2023-09-30 18:33:15,82.6,168.8,Germany,Protein Pasta,Dinner,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",5,4,"(52.5057, 13.3962)"
rec_00256,Hardcore Henrietta,2023-09-30 19:23:16,75.9,168.6,Germany,Beef Stir-Fry,Dinner,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,4,"(52.5021, 13.4104)"
rec_00962,Budget Billie,2023-09-30 20:41:57,59.8,166.5,India,Stir-fried Rice,Dinner,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",0,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",4,2,"(12.964, 77.5898)"
rec_00711,Vegan Vera,2023-10-01 14:07:17,59.0,168.5,Sweden,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(59.3424, 18.0684)"
rec_00197,Hardcore Henrietta,2023-10-02 09:58:13,80.4,171.2,Germany,Protein Pasta,Breakfast,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,5,"(52.5235, 13.4155)"
rec_01146,Budget Billie,2023-10-02 14:27:39,61.8,165.5,India,Stir-fried Rice,Lunch,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",1,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",4,4,"(12.9806, 77.6069)"
rec_01871,Travel Terry,2023-10-03 08:07:34,76.2,181.3,Japan,Vegan Curry,Breakfast,"['tomato', 'yogurt', 'milk', 'chicken', 'fish', 'tofu']","[None, 'coconut yogurt', 'almond milk', 'tofu', 'tempeh', None]",1,"[2.64, 0.35, 1.32, 4.26, 2.34, 4.03]","[158, 106, 95, 255, 295, 228]",5,4,"(-33.867, 151.1964)"
rec_00245,Hardcore Henrietta,2023-10-03 09:25:08,83.2,170.2,Germany,Beef Stir-Fry,Breakfast,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",3,4,"(52.5069, 13.42)"
rec_01712,Travel Terry,2023-10-04 12:06:31,75.2,179.4,Japan,Vegan Hotpot,Lunch,"['pepper', 'beef', 'rice', 'chicken']","[None, 'seitan', None, 'tofu']",1,"[3.47, 4.71, 3.71, 1.07]","[183, 286, 256, 187]",4,5,"(48.8685, 2.3408)"
rec_01073,Budget Billie,2023-10-04 13:40:11,58.4,165.9,India,Stir-fried Rice,Lunch,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",0,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",4,4,"(12.971, 77.5881)"
rec_00846,Vegan Vera,2023-10-05 07:10:11,56.5,169.5,Sweden,Vegan Buddha Bowl,Breakfast,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",2,5,"(59.3359, 18.0657)"
rec_00528,Fit Felix,2023-10-05 08:28:29,72.2,179.6,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,5,"(52.3788, 4.9195)"
rec_01867,Travel Terry,2023-10-06 18:59:56,77.7,181.5,Japan,Beef Stir-Fry,Dinner,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",1,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,3,"(35.6998, 139.6746)"
rec_00710,Vegan Vera,2023-10-06 19:53:14,55.5,165.0,Sweden,Vegan Buddha Bowl,Dinner,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",2,4,"(59.3151, 18.0752)"
rec_00958,Budget Billie,2023-10-06 20:10:57,58.1,166.3,India,Stir-fried Rice,Dinner,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",0,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",4,3,"(12.9522, 77.6012)"
rec_01632,Travel Terry,2023-10-07 09:44:37,78.8,178.9,Japan,Tofu Tacos,Breakfast,"['pasta', 'spinach', 'rice', 'tofu', 'egg']","[None, None, None, None, 'flax egg']",1,"[3.78, 4.22, 1.46, 3.91, 2.47]","[240, 270, 171, 165, 116]",3,4,"(48.8624, 2.3391)"
rec_01388,Diet Dani,2023-10-07 12:39:17,78.4,171.2,Italy,Grilled Chicken Salad,Lunch,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",0,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",4,5,"(41.9149, 12.4877)"
rec_00951,Budget Billie,2023-10-07 18:56:38,60.8,164.4,India,Ramen with Veggies,Dinner,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",0,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",5,3,"(12.9849, 77.6031)"
rec_00397,Fit Felix,2023-10-07 20:34:46,70.7,179.7,Netherlands,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,5,"(52.3767, 4.9147)"
rec_01625,Travel Terry,2023-10-08 07:31:06,78.1,180.8,Japan,Stir-fried Rice,Breakfast,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",1,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",4,4,"(35.6797, 139.6805)"
rec_00814,Vegan Vera,2023-10-08 12:27:14,57.0,168.6,Sweden,Vegan Buddha Bowl,Lunch,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",1,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",3,4,"(59.3346, 18.08)"
rec_01274,Diet Dani,2023-10-08 18:11:36,78.5,171.9,Italy,Zucchini Noodles,Dinner,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",1,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,3,"(41.8939, 12.5101)"
rec_01140,Budget Billie,2023-10-08 19:47:51,61.8,165.3,India,Stir-fried Rice,Dinner,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",0,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",3,3,"(12.9641, 77.6146)"
rec_00621,Fit Felix,2023-10-08 20:21:40,72.2,178.1,Netherlands,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,3,"(52.3574, 4.9234)"
rec_00829,Vegan Vera,2023-10-09 07:03:51,57.1,168.8,Sweden,Vegan Buddha Bowl,Breakfast,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",3,4,"(59.3141, 18.0667)"
rec_00774,Vegan Vera,2023-10-09 13:28:46,59.7,165.7,Sweden,Vegan Buddha Bowl,Lunch,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",4,4,"(59.3138, 18.0657)"
rec_00102,Hardcore Henrietta,2023-10-09 19:25:08,78.4,166.4,Germany,Protein Pasta,Dinner,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,4,"(52.5097, 13.3899)"
rec_01598,Travel Terry,2023-10-10 12:44:23,76.8,180.3,Japan,Grilled Veggie Skewers,Lunch,"['chicken', 'fish', 'pepper', 'egg', 'broccoli']","['tofu', 'tempeh', None, 'flax egg', None]",0,"[3.67, 1.64, 3.07, 2.61, 1.99]","[59, 77, 202, 161, 138]",4,3,"(35.676, 139.6781)"
rec_01693,Travel Terry,2023-10-10 13:05:23,75.3,178.0,Japan,Smoothie Bowl,Lunch,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",0,"[0.89, 4.77, 4.62]","[89, 145, 245]",4,4,"(35.6829, 139.6871)"
rec_00675,Vegan Vera,2023-10-11 07:25:41,57.1,166.2,Sweden,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,5,"(59.3119, 18.0812)"
rec_01145,Budget Billie,2023-10-11 08:38:18,58.2,166.8,India,Stir-fried Rice,Breakfast,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",1,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",3,3,"(12.9603, 77.5942)"
rec_00510,Fit Felix,2023-10-11 08:52:54,73.8,178.0,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,5,"(52.3751, 4.8879)"
rec_01362,Diet Dani,2023-10-11 18:55:25,78.2,171.8,Italy,Smoothie Bowl,Dinner,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",1,"[0.89, 4.77, 4.62]","[89, 145, 245]",4,4,"(41.9, 12.4878)"
rec_00386,Fit Felix,2023-10-11 20:05:07,71.2,175.4,Netherlands,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.3604, 4.9079)"
rec_00677,Vegan Vera,2023-10-12 09:44:24,57.8,166.3,Sweden,Vegan Buddha Bowl,Breakfast,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",4,4,"(59.3226, 18.074)"
rec_00762,Vegan Vera,2023-10-12 12:40:52,58.6,167.0,Sweden,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,5,"(59.3205, 18.0588)"
rec_00368,Fit Felix,2023-10-12 13:17:55,72.5,177.8,Netherlands,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",4,4,"(52.3504, 4.8903)"
rec_01772,Travel Terry,2023-10-12 13:42:11,79.1,181.4,Japan,Chickpea Curry,Lunch,"['salt', 'rice', 'broccoli', 'quinoa', 'milk', 'fish']","[None, None, None, None, 'almond milk', 'tempeh']",1,"[2.76, 3.77, 0.38, 2.96, 2.56, 4.28]","[125, 105, 297, 64, 198, 238]",4,4,"(35.6996, 139.6991)"
rec_00803,Vegan Vera,2023-10-12 14:47:52,55.4,168.3,Sweden,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,5,"(59.3276, 18.0545)"
rec_00377,Fit Felix,2023-10-12 18:36:34,72.1,178.2,Netherlands,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,3,"(52.3578, 4.9226)"
rec_00432,Fit Felix,2023-10-12 19:01:04,74.6,176.7,Netherlands,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.3544, 4.9148)"
rec_01845,Travel Terry,2023-10-13 09:24:40,79.5,179.1,Japan,Vegan Shepherd’s Pie,Breakfast,"['pork', 'salt', 'spinach', 'onion']","['jackfruit', None, None, None]",0,"[1.25, 1.62, 4.05, 0.82]","[73, 259, 293, 242]",4,3,"(40.7288, -74.0228)"
rec_00353,Fit Felix,2023-10-13 19:29:55,70.1,178.3,Netherlands,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,5,"(52.3864, 4.912)"
rec_01406,Diet Dani,2023-10-13 19:44:15,80.2,168.6,Italy,Zucchini Noodles,Dinner,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",0,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,3,"(41.8956, 12.514)"
rec_01608,Travel Terry,2023-10-14 08:14:05,76.8,179.2,Japan,Spinach Lasagna,Breakfast,"['spinach', 'pepper', 'milk', 'garlic']","[None, None, 'almond milk', None]",1,"[1.91, 0.87, 4.19, 3.55]","[275, 67, 275, 112]",5,3,"(35.6777, 139.7073)"
rec_01892,Travel Terry,2023-10-14 08:36:16,76.3,178.3,Japan,Vegan Gnocchi,Breakfast,"['pork', 'beef', 'chicken', 'yogurt']","['jackfruit', 'seitan', 'tofu', 'coconut yogurt']",1,"[0.85, 0.72, 3.38, 2.86]","[101, 264, 55, 209]",4,4,"(48.8405, 2.3647)"
rec_01691,Travel Terry,2023-10-15 07:19:13,79.3,180.9,Japan,Stir-fried Rice,Breakfast,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",0,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",4,4,"(35.6974, 139.7032)"
rec_00567,Fit Felix,2023-10-15 08:43:43,71.2,177.5,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,5,"(52.3518, 4.897)"
rec_01049,Budget Billie,2023-10-15 19:42:37,58.9,163.7,India,Simple Pasta,Dinner,"['beef', 'pasta', 'broccoli', 'fish', 'tomato']","['seitan', None, None, 'tempeh', None]",0,"[3.13, 4.32, 2.93, 3.55, 0.32]","[70, 191, 125, 262, 210]",3,3,"(12.982, 77.5799)"
rec_01887,Travel Terry,2023-10-16 09:05:07,79.8,179.1,Japan,Tofu Stir-Fry,Breakfast,"['pasta', 'spinach', 'tofu', 'fish', 'yogurt']","[None, None, None, 'tempeh', 'coconut yogurt']",0,"[2.81, 2.98, 0.14, 3.57, 0.39]","[107, 66, 136, 55, 200]",4,4,"(40.7067, -74.012)"
rec_01829,Travel Terry,2023-10-16 14:48:21,77.6,180.0,Japan,Vegan Fajitas,Lunch,"['tomato', 'mushroom', 'chicken']","[None, None, 'tofu']",0,"[0.76, 2.36, 0.35]","[71, 214, 159]",4,4,"(35.6777, 139.6883)"
rec_01372,Diet Dani,2023-10-17 07:38:44,78.6,171.6,Italy,Grilled Chicken Salad,Breakfast,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",0,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,3,"(41.9218, 12.5003)"
rec_00118,Hardcore Henrietta,2023-10-17 08:06:43,77.3,167.3,Germany,Protein Pasta,Breakfast,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,4,"(52.5372, 13.4013)"
rec_01437,Diet Dani,2023-10-17 09:01:48,79.6,169.7,Italy,Smoothie Bowl,Breakfast,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",1,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,4,"(41.9022, 12.4951)"
rec_01257,Diet Dani,2023-10-18 08:37:40,80.2,171.0,Italy,Grilled Chicken Salad,Breakfast,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",0,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",4,4,"(41.8995, 12.4949)"
rec_01666,Travel Terry,2023-10-18 12:59:40,79.7,178.7,Japan,Vegan Curry,Lunch,"['tomato', 'yogurt', 'milk', 'chicken', 'fish', 'tofu']","[None, 'coconut yogurt', 'almond milk', 'tofu', 'tempeh', None]",0,"[2.64, 0.35, 1.32, 4.26, 2.34, 4.03]","[158, 106, 95, 255, 295, 228]",4,5,"(35.6818, 139.7077)"
rec_01544,Travel Terry,2023-10-18 14:05:46,75.6,179.7,Japan,Vegan Buddha Bowl,Lunch,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",4,5,"(40.6995, -73.9984)"
rec_01736,Travel Terry,2023-10-18 14:07:43,78.9,181.8,Japan,Grilled Chicken Salad,Lunch,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",1,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",4,4,"(40.7066, -74.0253)"
rec_00842,Vegan Vera,2023-10-19 13:17:23,56.1,167.0,Sweden,Vegan Buddha Bowl,Lunch,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",1,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",2,4,"(59.3262, 18.0604)"
rec_00019,Hardcore Henrietta,2023-10-19 14:06:54,79.9,165.9,Germany,Protein Pasta,Lunch,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",1,"[0.6, 3.73, 2.77]","[107, 85, 238]",3,5,"(52.5265, 13.401)"
rec_01386,Diet Dani,2023-10-19 18:17:50,78.7,168.8,Italy,Zucchini Noodles,Dinner,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",1,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,3,"(41.8951, 12.4894)"
rec_00712,Vegan Vera,2023-10-19 20:13:54,58.5,166.9,Sweden,Vegan Buddha Bowl,Dinner,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",3,4,"(59.3114, 18.0832)"
rec_01877,Travel Terry,2023-10-20 08:35:21,75.7,179.6,Japan,Flax Egg Omelette,Breakfast,"['pasta', 'broccoli', 'fish']","[None, None, 'tempeh']",0,"[4.2, 4.85, 4.64]","[62, 216, 188]",4,4,"(35.6958, 139.6762)"
rec_00598,Fit Felix,2023-10-20 09:46:47,71.0,176.5,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,4,"(52.3561, 4.9046)"
rec_01163,Diet Dani,2023-10-20 13:57:16,78.6,168.8,Italy,Smoothie Bowl,Lunch,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",1,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,3,"(41.9006, 12.5151)"
rec_00109,Hardcore Henrietta,2023-10-21 09:34:31,84.9,172.4,Germany,Protein Pasta,Breakfast,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",3,5,"(52.5147, 13.412)"
rec_00005,Hardcore Henrietta,2023-10-21 19:54:20,82.5,170.7,Germany,Beef Stir-Fry,Dinner,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",1,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,5,"(52.5136, 13.4202)"
rec_01118,Budget Billie,2023-10-22 07:42:24,61.5,164.6,India,Stir-fried Rice,Breakfast,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",0,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",3,4,"(12.9526, 77.5829)"
rec_00419,Fit Felix,2023-10-22 09:30:58,70.1,175.9,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.3538, 4.9025)"
rec_01382,Diet Dani,2023-10-22 13:11:58,80.7,169.3,Italy,Zucchini Noodles,Lunch,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",0,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",2,5,"(41.8897, 12.5142)"
rec_01560,Travel Terry,2023-10-23 07:56:08,78.4,179.1,Japan,Vegan Chili,Breakfast,"['broccoli', 'rice', 'tofu', 'chicken', 'fish', 'beef']","[None, None, None, 'tofu', 'tempeh', 'seitan']",0,"[0.28, 1.91, 2.81, 2.21, 0.3, 1.89]","[291, 276, 226, 281, 88, 189]",4,4,"(35.7078, 139.7073)"
rec_00051,Hardcore Henrietta,2023-10-23 08:25:26,77.2,169.5,Germany,Beef Stir-Fry,Breakfast,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,5,"(52.5102, 13.4231)"
rec_00585,Fit Felix,2023-10-23 20:54:53,71.2,176.1,Netherlands,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,4,"(52.3765, 4.8997)"
rec_01190,Diet Dani,2023-10-24 09:37:54,81.1,168.2,Italy,Grilled Chicken Salad,Breakfast,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",0,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,3,"(41.9207, 12.481)"
rec_00155,Hardcore Henrietta,2023-10-24 20:38:25,75.5,169.4,Germany,Beef Stir-Fry,Dinner,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",3,5,"(52.5313, 13.403)"
rec_00877,Vegan Vera,2023-10-24 20:46:58,58.9,167.8,Sweden,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,4,"(59.3176, 18.0817)"
rec_01313,Diet Dani,2023-10-25 08:46:33,79.0,169.0,Italy,Zucchini Noodles,Breakfast,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",1,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,4,"(41.8877, 12.4929)"
rec_00360,Fit Felix,2023-10-25 13:50:51,71.2,175.8,Netherlands,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,5,"(52.3489, 4.8873)"
rec_00446,Fit Felix,2023-10-26 07:30:29,74.0,176.6,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,4,"(52.3644, 4.9225)"
rec_01183,Diet Dani,2023-10-26 13:13:19,80.6,168.0,Italy,Grilled Chicken Salad,Lunch,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",1,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,3,"(41.9074, 12.4781)"
rec_00321,Hardcore Henrietta,2023-10-26 19:38:37,81.6,167.6,Germany,Protein Pasta,Dinner,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",1,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,4,"(52.5007, 13.4059)"
rec_01280,Diet Dani,2023-10-27 13:37:26,80.7,168.8,Italy,Grilled Chicken Salad,Lunch,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",0,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,4,"(41.917, 12.4814)"
rec_01423,Diet Dani,2023-10-27 14:37:31,81.7,170.9,Italy,Zucchini Noodles,Lunch,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",0,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,3,"(41.9009, 12.4821)"
rec_01778,Travel Terry,2023-10-27 18:27:54,78.0,179.9,Japan,Vegan Curry,Dinner,"['tomato', 'yogurt', 'milk', 'chicken', 'fish', 'tofu']","[None, 'coconut yogurt', 'almond milk', 'tofu', 'tempeh', None]",1,"[2.64, 0.35, 1.32, 4.26, 2.34, 4.03]","[158, 106, 95, 255, 295, 228]",4,4,"(-33.8784, 151.2231)"
rec_01819,Travel Terry,2023-10-28 08:50:12,75.4,180.0,Japan,Tofu Scramble,Breakfast,"['broccoli', 'salt', 'fish']","[None, None, 'tempeh']",0,"[1.4, 4.46, 3.74]","[290, 274, 84]",4,4,"(48.8432, 2.3672)"
